Parameter1,Parameter2,Parameter3,Parameter4,Parameter5,Parameter6,Parameter7,Parameter8,Parameter9,Parameter10,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Quality_label
1.610863081,0.622046033,0.003987496,0.143277553,1.158898828,1.36053987,-0.81798835,-1.450908772,-0.226885823,0.574838378,70.8769563,0.000224549,0.203036849,1,1,2,1,3,1,2,2
9.567074973,0.417687444,270.7858376,8.320105126,1.206628894,1.36053987,-0.81798835,-1.450908772,-0.226885823,0.574838378,5.13E-05,129.8874262,0.80784094,1,1,2,1,2,1,2,2
23.88736185,33.65608251,0.17972912,0.111499013,1.206628894,1.36053987,-0.81798835,-1.450908772,-0.226885823,0.574838378,0.203581933,51.54275185,0.001607892,1,1,2,1,1,1,2,2
0.027256034,238.4389101,1.102054536,7.653918613,0.681598175,0.598245676,-0.81798835,-1.450908772,-0.226885823,-1.136216128,5.373267504,1.884344558,2.742995521,3,3,2,3,3,1,2,3
84.40500787,0.006913734,3.614990838,0.750581259,-2.945886633,-2.535630444,3.359175653,-1.450908772,-0.226885823,1.572953506,1.333186944,0.112852869,1270.178016,1,1,3,1,1,1,2,3
0.015002282,0.002562682,0.919581489,8.314017406,-2.659506311,-2.620329792,3.359175653,-1.450908772,-0.226885823,1.572953506,0.170836916,1.357255206,0.003005385,3,2,3,3,2,1,2,3
0.570091449,0.098364534,0.035769005,0.333289028,-2.707236367,-2.789728578,3.359175653,-1.450908772,-0.226885823,1.572953506,22.94148295,0.00393051,0.018248955,1,2,2,1,1,1,2,2
0.000132924,0.046490195,2.80063125,0.033750445,-2.898156732,-2.620329792,3.359175653,-1.450908772,-0.226885823,1.572953506,0.244088481,0.000740214,1.791102524,2,1,3,1,2,4,2,3
0.474617406,145.387076,120.9881365,0.53672975,-2.945886633,-2.535630444,3.359175653,-1.450908772,-0.226885823,1.572953506,49.21676113,0.238125891,0.105667209,1,1,2,1,1,1,2,2
76.11725494,0.941534452,0.079998149,0.416969443,-2.707236367,-2.789728578,3.359175653,-1.450908772,-0.226885823,1.572953506,1.797972894,13.44501133,1.8738634,2,2,2,1,3,1,2,1
257.7680141,126.0052321,0.236501428,3.583520152,-2.707236367,-2.789728578,3.359175653,-1.450908772,-0.226885823,1.572953506,503.211858,0.002800487,57.06892582,2,2,2,1,3,1,2,1
0.964133139,1.714405052,0.259261812,0.038430972,-2.707236367,-2.705029227,3.359175653,-1.450908772,-0.226885823,1.572953506,1.944709372,0.364451021,230.3618415,2,2,2,1,2,1,2,1
0.041471633,24.59352656,0.18909741,0.277871516,-2.659506311,-2.705029227,3.359175653,-1.450908772,-0.226885823,1.572953506,21.82913443,0.000735862,479.2124148,1,2,2,1,2,1,2,1
0.508508017,0.032141335,3.651412195,3.149005078,-0.08208287,-0.164048519,-1.414726069,1.251638741,-0.226885823,-1.136216128,0.44485324,3.024437949,16.313394,1,2,2,1,2,1,1,1
33.55146785,16442.99166,0.214144947,1.000269004,-0.129812936,-0.333447229,-1.414726069,1.251638741,-0.226885823,-1.136216128,0.177957279,2.321402116,1.625772595,1,2,2,2,2,1,2,1
0.004310538,0.452193536,1.290902164,0.11113387,0.872518437,0.767644385,-0.81798835,0.815743981,-1.28525536,-0.423276749,0.472225448,0.040107479,0.429028835,1,1,2,1,2,1,2,2
3.262671933,0.609485074,0.02477111,0.367408842,0.204297522,0.259448256,-0.81798835,0.467028174,1.88985326,-0.851040374,273.5378296,1.087303033,1.035205106,1,2,2,1,3,1,2,0
34.67087066,0.043021434,0.727713161,0.299990318,0.204297522,0.174748901,-0.81798835,0.467028174,1.88985326,-0.851040374,0.000273241,87.07561377,0.079411366,1,2,2,1,2,1,2,0
0.001917993,0.57195853,11.21852744,52.52297988,0.156567456,0.259448256,-0.81798835,0.467028174,1.88985326,-0.851040374,0.000313579,0.009918822,67.78609287,2,2,2,1,3,1,2,1
2.444105394,6991.382698,0.505023394,0.664829879,0.156567456,0.259448256,-0.81798835,0.467028174,1.88985326,-0.851040374,0.371162458,32.30893351,0.047824878,2,2,2,2,3,1,2,1
0.095160312,214.9600344,0.120282857,1.380296162,-0.034352805,0.259448256,-0.81798835,0.467028174,1.88985326,-0.851040374,0.619045331,0.056574014,8.157051837,2,3,2,1,3,1,2,1
91.03553287,4.231323201,0.747782794,1.835114974,0.108837391,0.090049546,-0.221250635,1.251638741,0.302298948,-0.138100999,3.675114992,2.079740595,13.04543632,1,1,2,1,1,1,2,2
52.32900729,0.955937313,11.8322579,85.34445196,-1.370794639,-1.349839491,2.165700224,-1.450908772,-0.226885823,2.285892883,1.64E-05,1.443952704,0.013650821,1,2,2,1,1,1,2,2
1.587090516,0.041480922,103.5063622,0.002542964,0.681598175,0.68294503,-1.414726069,1.251638741,-1.28525536,-0.280688874,0.047851971,0.00430613,0.120415364,2,1,3,1,1,1,1,3
9.81165856,0.00111183,0.002665591,0.018917285,0.824788371,1.02174245,0.37548708,1.164459789,-0.226885823,-0.851040374,0.076012262,0.094657174,0.00411387,1,2,2,1,3,1,2,0
0.000219865,30.41297561,0.007279313,17.8103905,0.872518437,1.02174245,0.37548708,1.164459789,-0.226885823,-0.851040374,253.6479381,15.78782926,0.408296064,2,2,2,3,3,4,3,3
0.042512476,1366.754061,0.001560117,0.078810821,0.920248502,1.02174245,0.37548708,1.164459789,-0.226885823,-0.851040374,119999.0397,7.55E-05,30.26643686,1,1,2,1,3,1,2,2
6.169396223,18.0135842,0.032087716,0.029547785,0.920248502,0.937043095,0.37548708,1.164459789,-0.226885823,-0.851040374,205.9177803,14006.30932,0.405513307,1,1,2,2,2,1,2,2
0.261276656,7.480071981,37.38240816,0.241957508,0.967978567,0.937043095,0.37548708,1.164459789,-0.226885823,-0.851040374,29.85151382,1.68008493,5.161436811,1,1,2,1,2,1,2,2
16.12010744,11.80260482,1.272323623,81.90070043,0.872518437,1.02174245,0.37548708,1.164459789,-0.226885823,-0.851040374,0.720099506,26.69348109,14.18371612,1,2,2,1,3,1,2,0
0.121592981,17254.56616,96.12554389,0.276392722,0.872518437,1.02174245,0.37548708,1.164459789,-0.226885823,-0.851040374,0.005782824,2930.842711,0.558163399,1,2,2,1,2,1,2,0
0.083204499,0.026552632,0.018205081,87.8095409,0.872518437,1.02174245,0.37548708,1.164459789,-0.226885823,-0.851040374,8891.232632,0.382370067,78.15957082,1,1,2,1,2,1,2,2
30.87273116,0.006251409,0.081984083,2.116495551,0.872518437,1.02174245,0.37548708,1.164459789,-0.226885823,-0.851040374,4.94E-06,1159.984338,0.018514209,1,1,2,1,3,1,2,2
22.84082955,0.016029326,0.188932305,5.847155008,0.872518437,1.02174245,0.37548708,1.164459789,-0.226885823,-0.851040374,5.590933861,0.000134541,0.031536249,1,1,2,1,2,1,2,2
2.773981898,1.097177138,12.97387799,0.756353155,0.967978567,0.937043095,0.37548708,1.164459789,-0.226885823,-0.851040374,76.90143422,0.036250641,0.000106282,1,2,2,1,2,2,2,1
10.70060813,0.973093367,20.75980912,1.259750787,0.872518437,0.937043095,0.37548708,1.164459789,-0.226885823,-0.851040374,61.78106176,12.96207324,0.789504764,1,2,2,1,3,1,2,0
15.25399243,1.885779116,0.055022607,0.063921157,0.442947848,0.428846966,0.37548708,-1.62526668,-3.401994558,-0.423276749,0.245455811,0.001072069,0.03477007,1,2,2,1,3,3,2,2
2.167142044,0.154494893,0.110340949,1.978771362,0.442947848,0.428846966,0.37548708,-1.62526668,-3.401994558,-0.423276749,13781.3189,0.033278425,0.229190175,1,1,2,1,2,1,2,2
89.25094141,233.7948588,0.012685129,43.73785854,0.72932824,0.598245676,-1.414726069,0.467028174,-0.226885823,-1.278804004,0.005956924,13.14305281,51.64050758,2,2,2,1,3,1,2,1
0.635553814,0.358850764,0.965796124,0.169231968,0.72932824,0.598245676,-1.414726069,0.467028174,-0.226885823,-1.278804004,0.01244188,0.01599845,1.104777271,1,2,2,1,3,1,2,0
0.11685836,0.000996272,13.86793932,0.00254029,0.72932824,0.598245676,-1.414726069,0.467028174,-0.226885823,-1.278804004,0.58090085,6.94E-05,0.089283883,2,3,2,3,3,1,2,3
561.5978288,0.005141192,11.33870877,7.648822095,-0.177543001,-0.164048519,-1.414726069,1.251638741,-2.343624916,-2.562094926,0.060142523,34606.75477,1.215112904,2,2,2,1,2,1,2,1
3.388039596,0.474073107,66.09921053,18.98974938,-0.177543001,-0.164048519,-1.414726069,1.251638741,-2.343624916,-2.562094926,0.002863764,0.029987755,11.43606074,2,2,2,1,3,1,2,1
0.000379902,6.915630367,1.967018818,0.014443466,-0.177543001,-0.164048519,-1.414726069,1.251638741,-2.343624916,-2.562094926,0.003510538,42264.85765,1.108803711,2,3,1,1,3,1,2,2
0.014431445,0.983964353,0.184164396,0.940738077,-0.177543001,-0.164048519,-1.414726069,1.251638741,-2.343624916,-2.562094926,0.043473952,914.2424907,0.169749638,2,2,2,1,2,2,2,2
1.824674418,0.137349231,0.012368862,1.656390289,-0.225273066,-0.164048519,-1.414726069,1.251638741,-2.343624916,-2.562094926,5.942563404,0.379118962,0.201826079,2,2,2,1,2,1,2,1
1.247231309,1.319932902,0.546102643,3.53872323,-0.177543001,-0.079349164,-1.414726069,1.251638741,-2.343624916,-2.562094926,1.477522837,0.528862047,0.480665221,2,3,2,1,2,1,2,1
7.343933914,12.96730228,925.0657014,18.55402926,-0.177543001,-0.164048519,-1.414726069,1.251638741,-2.343624916,-2.562094926,639.7852399,1.102324715,0.056687766,2,2,2,1,3,1,2,1
1.699719437,29.56679515,288.3776391,0.509319407,-0.177543001,-0.164048519,-1.414726069,1.251638741,-2.343624916,-2.562094926,0.013308364,109.0954164,2.923830538,3,3,2,1,3,1,2,3
1135.743276,18.38711171,0.992527288,6.539224428,-0.177543001,-0.164048519,-1.414726069,1.251638741,-2.343624916,-2.562094926,3.360022889,0.359578206,2.911987648,2,2,2,1,2,1,2,1
0.840614774,13.2412426,10.82124339,3.304532922,-0.177543001,-0.079349164,-1.414726069,1.251638741,-2.343624916,-2.562094926,1.278519324,202.8285045,2.100907123,1,2,2,1,2,1,2,0
38.02207768,106.4774528,0.13504525,0.515873742,-0.225273066,-0.248747873,-1.414726069,1.251638741,-2.343624916,-2.562094926,0.636377243,6.928230766,29592.91164,1,2,2,1,3,2,3,1
0.021877182,0.002128296,1.329064906,0.650777995,-0.177543001,-0.079349164,-1.414726069,1.251638741,-2.343624916,-2.562094926,1.530737932,0.021047629,0.201628005,2,2,2,1,2,1,2,1
0.322090887,0.02315284,537.5261185,1.333519365,-1.704905097,-1.858035618,-0.221250635,-0.927835057,2.948222801,0.147074752,0.0078031,0.068002532,0.007200927,3,3,3,3,3,4,3,3
0.198752958,0.000767338,27.88687639,3.072680571,0.872518437,0.68294503,0.37548708,1.164459789,-1.28525536,1.002602005,0.000394459,0.002172721,2.414998354,1,2,2,1,2,1,2,0
0.036995343,4.969944314,0.012505226,33.51189689,0.872518437,0.767644385,0.37548708,1.164459789,-1.28525536,1.002602005,0.391670402,0.035348947,0.002172709,1,2,1,1,2,1,2,2
19808.40702,97.84562972,0.046876638,0.00446108,0.920248502,0.767644385,0.37548708,1.164459789,-1.28525536,1.002602005,196.7136716,304.3128544,0.535890548,1,2,1,1,1,1,2,2
4.379213292,2.117695146,2.090547643,0.018150267,0.872518437,0.767644385,0.37548708,1.164459789,-1.28525536,1.002602005,0.581032681,248.0918571,0.103426362,1,2,2,1,1,1,2,2
6.260745233,0.021779833,2.803377719,0.644824092,0.967978567,1.02174245,-0.221250635,1.251638741,0.831483719,2.71365651,42731.29915,7.87E-05,1.271928351,3,3,1,1,3,1,2,3
1.691237061,65.45678237,0.62664978,11.70490236,-0.273003131,-0.248747873,-1.414726069,1.251638741,-1.28525536,2.428480759,3.04573186,55.73224564,4136.817521,1,2,2,1,3,2,2,1
1.885165561,43.15366285,6.457790575,1.043368397,0.156567456,-0.502845938,-0.221250635,1.251638741,-1.28525536,-1.706567632,0.071115531,106.0251876,2.203820233,2,2,2,1,3,1,2,1
0.383686838,0.033810033,1.129564675,1.676605166,0.156567456,-0.418146583,-0.221250635,1.251638741,-1.28525536,-1.706567632,58.19362441,0.000285173,8.261665143,1,2,2,1,2,1,1,1
19.10764498,103.0013371,1772.975311,313.6173933,0.204297522,-0.418146583,-0.221250635,1.251638741,-1.28525536,-1.706567632,221.3138503,12.47588936,43.48205751,1,2,2,1,2,1,1,1
6.68963781,0.935401673,0.535347262,0.050052741,0.156567456,-0.672244649,-0.221250635,1.251638741,-1.28525536,-1.706567632,9.939795127,0.000119526,189.8970267,2,2,2,1,1,1,2,2
1.69204685,4.83E-05,12.01766366,204.0757487,0.204297522,-0.333447229,-0.221250635,1.251638741,-1.28525536,-1.706567632,5.455976211,27.40314707,27.81993083,1,2,2,1,1,1,1,2
6.990726469,0.002301903,0.001184765,11.61603378,0.204297522,-0.333447229,-0.221250635,1.251638741,-1.28525536,-1.706567632,4.930877075,3.38E-05,37.96859131,2,2,2,1,2,3,3,2
0.002370422,0.066830247,12.3460276,0.006082147,-0.034352805,-0.756944004,2.165700224,-0.927835057,2.948222801,1.14518988,86.85196127,16.2146159,0.056746626,1,1,2,1,1,3,2,2
1.887217809,5.309772552,0.218102191,0.470739552,-0.034352805,-0.672244649,2.165700224,-0.927835057,2.948222801,1.14518988,0.033166116,0.020103933,17.35967094,1,1,2,1,2,1,2,2
6.531263753,0.133550467,10.66151612,123.333128,0.777058306,-0.841643359,-0.81798835,-1.450908772,-0.226885823,2.428480759,79.49827841,33.02531476,6.342271274,2,2,2,1,2,1,2,1
5.382689315,0.017123395,0.076861931,1.840255507,0.777058306,-0.841643359,-0.81798835,-1.450908772,-0.226885823,2.428480759,0.362600369,0.631728511,0.633663547,2,2,2,1,2,1,2,1
23.52426086,2.545509431,514.6682075,0.065667698,-0.273003131,-2.027434321,-0.221250635,-0.753477152,2.948222801,1.287777756,45.27694079,239.8562937,0.015408577,2,2,2,1,3,1,2,1
0.176674455,378.5090653,174.1976168,26.95574963,-0.273003131,-2.027434321,-0.221250635,-0.753477152,2.948222801,1.287777756,1.256314216,11.98849602,16.69170714,3,2,2,1,3,1,2,3
9.04610286,4.53E-06,3.582800512,89.25650667,1.111168763,0.937043095,0.37548708,1.164459789,-1.28525536,1.002602005,3918.408414,5.838261544,173.7230352,1,2,1,1,2,2,2,2
0.166214058,0.01060689,0.31421587,5.613269819,1.111168763,0.937043095,0.37548708,1.164459789,-1.28525536,1.002602005,60.29515539,2.427571329,591.1822839,1,2,1,1,1,2,3,2
10.9589691,0.110517767,1.065008516,316.6055723,1.158898828,1.02174245,0.37548708,1.164459789,-1.28525536,1.002602005,0.141980747,12.94847287,0.284136462,1,2,1,1,2,2,2,2
2.491377974,3.609388968,3.090739474,1.854153331,1.206628894,1.02174245,0.37548708,1.164459789,-1.28525536,1.002602005,0.001126647,0.103789093,1.978500242,1,2,1,1,1,1,2,2
69.01943938,0.458226853,2.691529289,41.53883483,0.967978567,1.02174245,0.37548708,1.164459789,-1.28525536,1.002602005,0.024521009,0.048010133,0.268472076,1,2,2,1,2,1,2,0
0.573888321,0.001287382,0.000277507,99.16747324,0.872518437,1.02174245,0.37548708,1.164459789,-1.28525536,1.002602005,0.001023369,0.020498581,45.43230053,1,2,1,1,1,1,2,2
5.201664925,0.101204198,1022.353124,0.724430644,0.967978567,1.106441805,0.37548708,1.164459789,-1.28525536,1.002602005,0.074223708,2.123960885,13994.64475,1,2,1,1,2,1,2,2
0.032803735,56.02153138,1.082613225,16.93838127,1.206628894,1.02174245,0.37548708,1.164459789,-1.28525536,1.002602005,0.001005813,4.211596334,4.437101369,1,2,1,1,2,1,2,2
68.09305817,0.004855986,0.015690353,8.604620009,0.824788371,1.02174245,0.37548708,1.164459789,-1.28525536,1.002602005,0.205473104,0.129329877,0.002306372,1,2,2,1,2,1,2,0
0.111023662,126.2868892,0.333236116,0.022335398,1.158898828,1.02174245,0.37548708,1.164459789,-1.28525536,1.002602005,6.253467362,0.06954461,13.46584905,1,2,2,1,2,2,2,1
45.70694938,7.959461505,1.147296527,0.000195567,0.967978567,1.106441805,0.37548708,1.164459789,-1.28525536,1.002602005,100.901995,0.462266016,0.445234841,1,2,1,1,2,1,2,2
0.19921596,25.94604745,0.200974214,0.407842054,1.111168763,1.106441805,0.37548708,1.164459789,-1.28525536,1.002602005,1105.050008,10114.5948,0.595484273,1,2,1,1,2,1,2,2
0.908442492,0.107478229,0.089678777,355.5054128,-2.945886633,-3.467323317,3.359175653,-1.450908772,-0.226885823,1.287777756,16.40117907,21.30208327,0.099117993,2,2,2,2,3,1,1,1
65.65424443,8447.359105,5.100243639,0.016608713,-3.279997071,-2.9591272,3.359175653,3.082396732,-0.226885823,0.004486877,1.71E-05,0.000566733,122.8539146,1,1,2,1,2,1,1,2
0.050260818,30.37548315,0.25452514,0.166284715,-3.136806853,-2.874427981,3.359175653,3.082396732,-0.226885823,0.004486877,2.68E-06,5.761852736,3.884444497,1,1,2,1,2,1,2,2
16.89951766,0.146920714,40.90630704,32.01675027,0.538407979,0.598245676,-0.221250635,1.338817693,-1.28525536,-1.278804004,0.036653648,2.00320081,20.9340913,1,1,2,1,2,1,2,2
2.052606101,0.343627911,0.031284301,1.739183268,0.538407979,0.598245676,-0.221250635,1.338817693,-1.28525536,-1.278804004,0.682349665,0.471642438,438.4926896,1,1,2,1,2,1,2,2
0.07348347,0.043753601,144.2036584,4.469392946,0.538407979,0.598245676,-0.221250635,1.338817693,-1.28525536,-1.278804004,925.7452121,0.305420523,0.001769198,1,2,2,2,3,2,3,2
0.054867534,4.47693861,102.9491261,4.236675308,0.586138045,0.598245676,-0.221250635,1.338817693,-1.28525536,-1.278804004,2.789907824,0.034677316,0.099942374,1,2,2,3,3,1,2,2
0.003666556,0.002020334,0.092792481,0.77328595,0.586138045,0.598245676,-0.221250635,1.338817693,-1.28525536,-1.278804004,0.241470252,0.160041674,351.084051,1,2,2,1,3,1,2,0
0.767380796,8.863173954,48.31042722,1669.623191,0.586138045,0.598245676,-0.221250635,1.338817693,-1.28525536,-1.278804004,27.01355986,0.182166495,1.434227066,1,2,2,1,3,1,2,0
4.089788873,0.049808232,35.00779202,0.188151724,0.586138045,0.598245676,-0.221250635,1.338817693,-1.28525536,-1.278804004,8.473374264,0.06588379,0.002641201,1,1,2,1,2,1,2,2
0.173790079,4.063999951,0.137316861,14.86213386,0.586138045,0.598245676,-0.221250635,1.338817693,-1.28525536,-1.278804004,0.000126972,0.012688978,0.460852142,1,2,2,1,3,1,2,1
38.07858874,0.068304011,10.55244361,0.150640597,0.490677914,0.428846966,-0.221250635,1.338817693,-1.28525536,-1.278804004,0.884200443,3701.939362,3.324857186,1,2,2,1,2,1,2,1
7.380846106,0.278026031,1.237153211,6.205155899,0.538407979,0.513546321,-0.221250635,1.338817693,-1.28525536,-1.278804004,0.000369999,28.78597937,1.719392925,1,1,2,1,2,1,2,2
0.017913939,6.088699465,0.053106196,0.328644231,0.586138045,0.598245676,-0.221250635,1.338817693,-1.28525536,-1.278804004,0.133179456,0.000136822,5.842171889,1,1,2,3,3,1,2,2
1224.605296,0.00221825,0.394844961,0.119218839,0.442947848,0.344147611,-0.221250635,1.338817693,-1.28525536,-1.278804004,0.417550782,0.00017715,0.000229635,1,2,2,2,3,1,2,1
0.023906276,57.14498856,18.55006695,139.3158337,0.586138045,0.598245676,-0.221250635,1.338817693,-1.28525536,-1.278804004,3.296158186,2.15E-07,4.626844994,1,1,2,1,2,1,1,2
2.791763046,0.000295275,15500.78978,2.206260709,0.586138045,0.598245676,-0.221250635,1.338817693,-1.28525536,-1.278804004,208.8268354,16.75053622,0.125484768,2,2,2,3,3,1,2,3
0.118157449,3.346655591,2.533524158,0.00134353,0.538407979,0.513546321,-0.221250635,1.338817693,-1.28525536,-1.278804004,0.329583678,49.41609292,23.99556343,1,1,2,1,3,1,2,2
6.896818963,0.03838564,0.0059835,0.048709277,0.442947848,0.344147611,-0.221250635,1.338817693,-1.28525536,-1.278804004,107.4744158,0.003512543,3.061714694,1,2,2,1,2,1,2,0
0.024592056,0.173111844,0.038018113,0.19662716,0.538407979,0.513546321,-0.221250635,1.338817693,-1.28525536,-1.278804004,9792.734687,28.95811229,13.51637068,1,1,2,1,1,1,2,2
5.364907962,0.026177932,0.00996333,0.030116324,0.442947848,0.344147611,-0.221250635,1.338817693,-1.28525536,-1.278804004,0.051357656,0.001810099,1.476344303,1,1,2,1,2,1,2,2
1795.517589,38.25206973,0.103978518,1.626867868,0.442947848,0.344147611,-0.221250635,1.338817693,-1.28525536,-1.278804004,0.366767933,0.003409871,3.54607621,1,2,2,1,3,1,2,0
14133.69818,0.086480823,2.994311288,0.069890064,0.442947848,0.344147611,-0.221250635,1.338817693,-1.28525536,-1.278804004,0.00026831,12.43569496,0.281364482,1,2,2,1,3,1,2,0
0.202457381,0.107773636,106.4146157,204.22469,0.490677914,0.428846966,-0.221250635,1.338817693,-1.28525536,-1.278804004,0.082768829,136.5589469,0.075157429,1,2,2,1,3,1,2,0
0.613263011,5.283699639,44.05448579,0.073722425,0.442947848,0.259448256,-0.221250635,1.338817693,-1.28525536,-1.278804004,8.582519225,4.166418489,73.01160485,1,1,2,1,1,1,2,2
131.4621905,0.001286179,1.768109015,0.044713922,0.586138045,0.598245676,-0.221250635,1.338817693,-1.28525536,-1.278804004,0.063833107,0.321907995,27.56165659,1,1,2,1,2,1,2,2
114.0410977,0.931642032,0.007220285,0.402113161,-3.805028017,-3.382624272,3.359175653,-1.450908772,-0.226885823,2.571068634,1.392594649,0.013127176,0.01033277,2,2,2,1,2,3,2,2
0.037142424,0.017590376,0.608570937,0.224270699,-3.614107865,-3.382624272,3.359175653,-1.450908772,-0.226885823,2.571068634,0.34271363,2.59E-05,4.510022288,2,2,2,1,2,1,2,1
6.236094673,4.96E-05,2.899716114,0.60672774,-3.85275664,-3.382624272,3.359175653,-1.450908772,-0.226885823,2.571068634,0.227126824,0.004157152,0.003989042,1,2,2,1,2,1,2,0
0.283398996,1.84916245,0.101839568,255.3753273,0.681598175,-0.418146583,-0.221250635,1.251638741,0.831483719,-1.991743397,0.435743258,34.52219581,1.10526628,3,3,2,3,3,1,2,3
95.74206849,0.864440997,0.865664234,8.051374244,0.681598175,-0.756944004,-0.221250635,1.251638741,0.831483719,-1.991743397,1.482444454,13.43948979,1.480851397,3,3,2,2,3,1,2,3
0.507925471,0.214346904,182.3209359,5.352433609,0.72932824,-0.672244649,-0.221250635,1.251638741,0.831483719,-1.991743397,0.060998494,47.96637415,0.944961726,3,3,2,1,3,1,2,3
0.010408371,2.403782575,26.41936634,0.288809889,-1.084414244,-1.265140133,2.165700224,-1.450908772,1.88985326,1.430365631,580.3658125,172.9204949,0.465675942,1,1,2,1,2,1,2,2
3.375062497,1.35042333,115.6145179,0.442636929,-6.000434512,-6.008330993,2.165700224,-1.450908772,-0.226885823,1.287777756,0.780700625,23703.64881,34.42269014,3,2,3,1,3,2,2,3
7.22081526,1.74368239,154.1601104,13.08952818,-1.22760444,-1.180440779,0.972224794,-0.927835057,2.948222801,1.572953506,6.084451965,0.065242731,10.98127299,1,2,2,1,1,1,2,2
6.136968415,0.279815179,29.5240093,0.310411344,0.967978567,0.767644385,0.37548708,1.164459789,-0.226885823,1.002602005,0.000141298,0.003373749,8.979888232,2,2,2,1,2,1,2,1
0.37126564,0.044580294,74.10421188,154.9319735,-1.084414244,-1.265140133,2.165700224,-1.450908772,1.88985326,1.287777756,2.568283163,0.01971857,0.487482688,2,2,3,2,3,1,2,3
0.067964231,9.026250164,4.62E-05,0.015645606,-3.041346783,-2.620329792,3.359175653,-1.450908772,-0.226885823,-0.280688874,0.075919309,0.090903344,7.935592489,2,2,3,1,3,1,2,3
1.017910776,1.741271591,10.85779331,3.226338792,-3.136806853,-2.620329792,3.359175653,-1.450908772,-0.226885823,-0.280688874,1.238210881,0.001758664,76.33431042,3,2,3,3,3,1,2,3
0.08978441,1108.346263,21.42823757,1.886893367,0.63386811,0.005350191,-0.81798835,0.815743981,-1.28525536,-0.708452499,0.299425885,0.283882622,24.92293071,1,2,1,1,3,3,4,3
0.015994331,0.050094494,0.071938819,116.8198881,0.490677914,0.598245676,-0.81798835,0.815743981,-1.28525536,-0.708452499,0.003485295,0.000164823,0.246789672,1,1,2,3,3,1,2,2
0.076785996,0.035556868,0.001048139,0.171566172,0.490677914,0.513546321,-0.81798835,0.815743981,-1.28525536,-0.708452499,8.327056813,8.870159748,0.10279038,1,1,2,1,2,1,2,2
0.003160054,2.66E-05,0.701401277,100.5199589,0.538407979,0.513546321,-0.81798835,0.815743981,-1.28525536,-0.708452499,166.9435317,0.298820162,14.68033289,1,1,2,1,2,2,2,2
711.3943709,9.37841723,1.745281372,1.507375061,0.538407979,0.428846966,-0.81798835,0.815743981,-1.28525536,-0.708452499,0.00121729,690.2555948,8.16E-05,1,1,2,1,2,1,2,2
1.590230204,652.3112254,1.505069127,116.035885,0.586138045,0.344147611,-0.81798835,0.815743981,-1.28525536,-0.708452499,0.000273067,0.000870492,104.6977068,1,1,2,1,2,1,1,2
10.81965251,0.055817776,0.239881603,5.450954272,0.586138045,0.259448256,-0.81798835,0.815743981,-1.28525536,-0.708452499,1.795024309,1.4932642,2.158135413,1,1,2,1,2,1,2,2
0.009374582,0.315754493,3.465643606,0.001714033,0.824788371,0.68294503,0.37548708,1.164459789,-1.28525536,0.004486877,0.003945329,0.205371426,0.67606993,1,2,1,1,1,1,2,2
3.880774174,193.3363531,93.15460917,29.26301623,0.824788371,0.68294503,0.37548708,1.164459789,-1.28525536,0.004486877,18.06130786,1534.763401,0.533078149,1,2,2,1,2,1,2,0
4.062281067,42.56660257,6650.729878,8545.206865,0.967978567,0.767644385,0.37548708,1.164459789,-1.28525536,0.004486877,0.345214176,0.263723305,6.356789109,1,2,1,1,2,1,2,2
3.761877232,11.94799971,0.02981585,13.9969123,1.015708632,0.85234374,0.37548708,1.164459789,-1.28525536,0.004486877,0.014314745,26.02075443,0.169600577,1,2,2,2,3,2,2,1
0.003198736,0.416431601,2.695675416,1.954707545,0.967978567,0.767644385,0.37548708,1.164459789,-1.28525536,0.004486877,0.042371009,0.006034116,0.189480176,1,2,1,1,2,1,2,2
0.029832763,1.977782524,760.4445736,0.024436171,0.824788371,0.68294503,0.37548708,1.164459789,-1.28525536,0.004486877,0.167144051,0.020196889,0.005851087,1,2,1,1,1,1,2,2
0.032115838,0.189506496,0.270138717,1.284500143,1.063438698,0.85234374,0.37548708,1.164459789,-1.28525536,0.004486877,24887.67962,0.155466196,282.9028991,1,2,1,1,1,1,2,2
346.1392364,0.003270681,6.853698244,0.571953451,1.015708632,0.85234374,0.37548708,1.164459789,-1.28525536,0.004486877,0.342115341,0.004109405,0.305204262,1,2,2,2,3,2,2,1
22.70628449,73.62874957,4.922125992,2.712353796,0.920248502,0.68294503,0.37548708,1.164459789,-1.28525536,0.004486877,11282.05044,36021211.14,18.16038656,1,2,1,1,2,1,2,2
53.97913547,0.000211913,3.652058775,10.53095518,1.015708632,0.85234374,0.37548708,1.164459789,-1.28525536,0.004486877,0.17510847,471.9166416,0.051319929,1,2,2,1,3,1,3,1
0.678034017,0.32662536,1.323013303,0.400182166,0.967978567,0.767644385,0.37548708,1.164459789,-1.28525536,0.004486877,0.005182991,3.06E-05,0.317515347,1,2,1,1,3,1,2,2
0.449806731,1.438043997,0.001616615,0.002530457,0.299757653,-0.587545292,0.37548708,-1.450908772,-1.28525536,0.289662628,0.005128828,332.1086821,2.842929183,1,1,2,1,2,1,2,2
0.00502053,0.011924569,0.225770554,2.506933054,1.445279221,0.85234374,-0.81798835,-1.450908772,-0.226885823,-0.138100999,0.809645044,0.007163311,0.000276042,2,2,2,3,3,1,1,2
